,Jan,Aug,Sept,Oct,Nov,Dec,Team1Site,Team2Site,Team1_Win_Precentage,ML1,Team1_AP_Rank,Team1_W,Team1_L,Team1_OSRS,Team1_DSRS,Team1_SRS,Team1_ScoringOff,Team1_ScoringDef,Team1_PassingOff,Team1_PassingDef,Team1_RushingOff,Team1_RushingDef,Team1_TotalOff,Team1_TotalDef,Team1_ACC,Team1_American,Team1_Big12,Team1_BigEast,Team1_BigTen,Team1_CUSA,Team1_Ind,Team1_MAC,Team1_MWC,Team1_Pac-10,Team1_Pac-12,Team1_SEC,Team1_SunBelt,Team1_WAC,Team2_Win_Precentage,ML2,Team2_AP_Rank,Team2_W,Team2_L,Team2_OSRS,Team2_DSRS,Team2_SRS,Team2_ScoringOff,Team2_ScoringDef,Team2_PassingOff,Team2_PassingDef,Team2_RushingOff,Team2_RushingDef,Team2_TotalOff,Team2_ACC,Team2_American,Team2_Big12,Team2_BigEast,Team2_BigTen,Team2_CUSA,Team2_Ind,Team2_MAC,Team2_MWC,Team2_Pac-10,Team2_Pac-12,Team2_SEC,Team2_SunBelt,Team2_WAC,Team2_TotalDef,Spread_Open,Spread_Close
5342,0,0,0,1,0,0,1,-1,0.3333333333333333,250,67.0,4.0,8.0,-9.46,0.29,-9.17,65.2,-20.05,12.28,1.88,7.86,0.26,9.57,1.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461,-300,19.0,11.0,2.0,14.0,-6.16,7.83,90.21,-13.3,13.61,1.7,10.71,0.64,11.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7,6.0,7.5
6326,0,0,0,1,0,0,1,-1,0.16666666666666666,292,67.0,2.0,10.0,-1.02,-12.09,-13.11,64.17,2.99,10.19,4.82,6.78,3.83,8.73,3.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6923076923076923,-365,67.0,9.0,4.0,3.93,-1.94,1.99,73.99,-9.45,10.83,3.64,7.72,1.84,9.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.54,8.0,10.0
4813,0,0,0,0,1,0,1,-1,0.3076923076923077,660,67.0,4.0,9.0,-5.51,2.0,-3.51,39.05,9.95,8.34,4.75,4.94,3.69,6.36,4.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5714285714285714,-860,67.0,8.0,6.0,4.68,6.85,11.53,52.08,3.33,10.13,5.25,5.81,2.36,7.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.86,16.0,17.0
4848,0,0,0,0,1,0,1,-1,0.4615384615384616,-135,67.0,6.0,7.0,9.54,-4.63,4.91,52.86,14.58,9.25,6.55,5.61,2.26,7.27,4.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5384615384615384,115,67.0,7.0,6.0,-2.6,12.33,9.73,46.25,-2.1,9.51,4.64,5.84,1.89,7.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.23,-3.5,-2.5
1512,0,0,0,0,1,0,1,-1,0.6923076923076923,-830,67.0,9.0,4.0,-2.21,7.84,5.63,27.94,17.73,7.17,7.92,4.44,4.41,5.37,5.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666667,580,67.0,5.0,7.0,-9.5,3.48,-6.03,16.55,25.74,4.12,7.17,2.48,4.24,3.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.33,-17.5,-16.5
6786,0,0,0,0,0,1,0,0,0.7692307692307693,-220,14.0,10.0,3.0,15.09,-2.0,13.09,86.56,-10.99,13.49,3.64,7.3,1.57,10.67,2.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,180,24.0,9.0,4.0,-2.54,13.1,10.56,68.6,-26.67,11.22,3.78,6.29,0.98,8.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.82,-6.5,-6.0
297,0,0,0,1,0,0,1,-1,0.3333333333333333,350,67.0,4.0,8.0,0.06,-11.14,-11.08,25.62,38.35,7.11,8.74,2.63,4.88,4.68,6.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,-450,67.0,7.0,7.0,-3.05,1.01,-2.04,23.13,24.28,7.32,6.45,3.67,4.64,5.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.39,12.0,11.5
3606,0,0,1,0,0,0,1,-1,0.6153846153846154,-310,67.0,8.0,5.0,3.34,-1.15,2.19,73.96,-15.09,12.04,2.82,8.57,2.18,9.5,2.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6153846153846154,255,67.0,8.0,5.0,14.05,-12.06,1.99,84.11,-0.94,12.42,5.08,7.24,2.29,10.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.51,-7.0,-8.0
4860,0,0,0,0,1,0,1,-1,0.8571428571428571,-370,3.0,12.0,2.0,12.14,6.67,18.81,56.49,3.59,11.37,4.77,6.47,2.91,8.08,3.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6923076923076923,300,19.0,9.0,4.0,18.61,-7.56,11.05,61.92,19.96,10.82,5.07,7.37,3.79,8.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.56,-8.5,-10.0
1950,0,0,0,1,0,0,1,-1,0.25,120,67.0,3.0,9.0,-3.97,-5.14,-9.1,23.64,31.19,6.68,7.69,2.36,5.2,4.75,5.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7692307692307693,-140,67.0,10.0,3.0,2.53,2.41,4.94,33.9,24.33,7.45,7.54,3.81,5.12,5.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.8,1.5,2.5
4600,0,0,0,1,0,0,1,-1,0.7692307692307693,105,23.0,10.0,3.0,-5.11,12.41,7.3,37.95,1.88,7.16,3.92,5.44,2.39,5.95,3.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8571428571428571,-125,9.0,12.0,2.0,3.7,7.1,10.8,47.34,5.71,9.61,4.93,5.71,2.43,7.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.88,1.0,1.5
4275,0,0,1,0,0,0,1,-1,0.25,470,67.0,3.0,9.0,-8.49,-5.78,-14.27,31.49,21.28,7.3,6.95,4.57,3.49,5.66,5.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4615384615384616,-620,67.0,6.0,7.0,1.53,0.3,1.83,44.11,12.82,8.15,6.08,4.87,3.32,6.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.71,20.0,14.0
6329,0,0,0,1,0,0,1,-1,0.5,249,67.0,6.0,6.0,0.28,-3.2,-2.92,63.42,-10.61,11.96,4.59,5.76,2.22,9.06,2.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6153846153846154,-305,67.0,8.0,5.0,-1.2,2.11,0.91,64.57,-14.0,9.61,3.54,6.12,0.95,8.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.76,3.5,8.0
5542,0,0,0,1,0,0,1,-1,0.4615384615384616,130,67.0,6.0,7.0,-1.82,1.89,0.07,74.0,-16.62,12.43,1.98,9.36,0.93,10.14,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,-150,67.0,3.0,9.0,-1.21,-0.58,-1.79,74.72,-20.21,12.9,2.22,9.02,-0.1,10.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.38,3.0,3.0
2242,0,0,0,0,1,0,1,-1,0.5384615384615384,-135,67.0,7.0,6.0,8.22,0.21,8.43,37.1,23.95,7.6,7.24,3.46,4.39,5.74,5.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6923076923076923,115,23.0,9.0,4.0,0.53,9.35,9.88,32.97,17.78,7.67,6.3,3.4,5.03,5.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.15,-3.0,-2.5
4204,0,0,1,0,0,0,1,-1,0.08333333333333333,210,67.0,1.0,11.0,-2.78,-15.38,-18.16,39.13,31.19,7.92,6.39,5.59,5.59,6.62,5.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666667,-260,67.0,5.0,7.0,-5.07,-10.33,-15.4,34.13,25.54,7.14,6.1,5.08,4.07,6.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.93,7.0,7.0
3942,0,0,0,0,1,0,1,-1,0.6923076923076923,285,21.0,9.0,4.0,4.76,5.08,9.84,76.44,-21.18,11.03,2.62,7.23,1.25,8.82,1.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8666666666666667,-355,2.0,13.0,2.0,14.36,7.86,22.22,90.41,-24.11,14.16,2.31,8.43,1.61,10.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.91,9.5,10.0
2049,0,0,0,1,0,0,1,-1,0.15384615384615385,430,67.0,2.0,11.0,-7.96,-6.61,-14.57,19.14,33.92,5.16,9.11,2.92,6.05,4.58,6.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5384615384615384,-535,67.0,7.0,6.0,7.57,-11.18,-3.6,35.55,36.19,6.78,8.0,3.86,6.3,5.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.57,14.0,14.5
1035,0,0,1,0,0,0,1,-1,0.7692307692307693,210,17.0,10.0,3.0,9.8,-1.16,8.65,40.39,25.96,7.62,6.9,3.73,4.71,6.21,5.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9285714285714286,-250,2.0,13.0,1.0,7.52,16.75,24.27,41.11,7.21,7.84,5.63,4.54,3.04,5.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1,5.0,6.5
3157,0,0,0,0,1,0,1,-1,0.6923076923076923,-1165,67.0,9.0,4.0,8.33,-1.74,6.59,40.42,25.97,0.3,16.58,0.93,9.11,1.11,12.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,815,67.0,2.0,10.0,-6.11,1.17,-4.94,24.96,27.01,-3.91,15.94,-0.22,8.82,-1.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,-19.5,-20.5
579,0,0,0,0,1,0,1,-1,0.6153846153846154,-250,67.0,8.0,5.0,8.08,1.48,9.57,37.27,20.35,7.45,6.65,4.58,5.11,6.07,5.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,200,67.0,6.0,6.0,6.84,1.58,8.42,36.97,19.85,7.79,6.42,3.29,3.9,5.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.08,-7.0,-6.0
213,0,0,1,0,0,0,1,-1,0.5384615384615384,155,67.0,7.0,6.0,-4.98,7.12,2.15,21.35,17.4,6.55,5.85,2.99,3.57,4.59,4.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7857142857142857,-175,16.0,11.0,3.0,7.39,6.64,14.03,36.14,17.19,8.59,6.49,4.16,5.57,5.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85,3.5,3.5
1371,0,0,0,0,1,0,1,-1,0.4615384615384616,400,67.0,6.0,7.0,0.38,-1.04,-0.66,28.87,26.88,6.83,7.24,2.93,5.33,5.08,5.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,-500,67.0,8.0,5.0,4.23,6.83,11.06,33.98,16.2,6.54,6.81,4.75,3.99,5.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,13.5,13.0
1642,0,0,1,0,0,0,1,-1,0.6666666666666666,-219,67.0,8.0,4.0,2.14,7.56,9.7,30.83,18.0,6.68,7.08,2.5,4.34,5.05,5.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6923076923076923,191,67.0,9.0,4.0,-0.84,-1.92,-2.75,25.64,29.4,6.58,7.83,2.9,6.15,4.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.33,-6.5,-6.0
3713,0,0,0,1,0,0,1,-1,0.4166666666666667,-119,67.0,5.0,7.0,-3.14,-5.22,-8.35,65.92,-11.61,9.79,3.35,6.61,2.38,8.08,2.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6153846153846154,-101,67.0,8.0,5.0,0.69,-2.48,-1.79,72.75,-12.5,12.75,3.39,6.98,1.97,9.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.71,-2.5,-1.0
3719,0,0,0,1,0,0,1,-1,0.7142857142857143,-120,19.0,10.0,4.0,6.51,5.39,11.9,77.6,-19.51,10.95,2.86,7.18,1.6,8.97,2.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6923076923076923,100,20.0,9.0,4.0,7.74,6.65,14.39,79.66,-22.1,12.53,2.21,6.86,1.2,9.46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.74,-2.5,-1.0
3784,0,0,0,1,0,0,1,-1,0.4615384615384616,-435,67.0,6.0,7.0,-4.98,8.96,3.98,66.46,-25.3,10.5,1.12,6.81,1.06,8.45,1.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,345,67.0,2.0,10.0,-2.63,-6.01,-8.64,68.62,-8.91,10.06,2.89,6.82,2.89,8.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.87,-12.5,-11.0
1762,0,0,1,0,0,0,1,-1,0.4166666666666667,105,67.0,5.0,7.0,2.25,-5.7,-3.45,29.8,31.51,6.86,8.69,3.19,5.85,5.63,6.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6923076923076923,-119,67.0,9.0,4.0,5.44,-1.99,3.45,34.91,29.41,7.86,8.55,4.21,5.47,6.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.45,1.0,1.5
3401,0,0,1,0,0,0,1,-1,0.7692307692307693,-7500,11.0,10.0,3.0,8.49,6.55,15.04,85.3,-25.29,13.18,2.16,8.23,1.25,10.33,1.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1811,67.0,6.0,6.0,3.05,-3.35,-0.3,74.88,-13.9,11.99,3.16,6.76,1.84,8.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.39,-29.0,-29.0
730,0,0,0,0,1,0,1,-1,0.25,263,67.0,3.0,9.0,2.64,-7.23,-4.59,29.26,34.35,7.05,8.36,2.72,5.48,5.1,6.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,-302,67.0,8.0,5.0,1.09,4.06,5.15,27.75,20.28,8.15,6.29,2.92,4.54,5.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32,10.5,8.5
1193,0,0,0,1,0,0,1,-1,0.6153846153846154,260,67.0,8.0,5.0,-2.81,2.95,0.14,23.43,23.61,6.32,7.01,3.76,4.58,5.22,5.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,-320,67.0,8.0,5.0,4.79,-1.39,3.4,34.24,26.48,10.54,7.22,5.19,5.33,6.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,8.0,8.0
1137,0,0,0,1,0,0,1,-1,0.7692307692307693,-1200,17.0,10.0,3.0,9.8,-1.16,8.65,40.39,25.96,7.62,6.9,3.73,4.71,6.21,5.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,775,67.0,5.0,7.0,-1.91,1.48,-0.42,26.41,23.16,5.76,9.06,2.76,3.29,4.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.95,-21.0,-19.5
4422,0,0,1,0,0,0,1,-1,0.8333333333333334,-190,67.0,10.0,2.0,3.84,6.32,10.16,48.0,5.79,8.77,4.93,5.92,2.46,7.13,3.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6923076923076923,165,67.0,9.0,4.0,4.82,-4.08,0.74,50.45,19.73,8.4,6.01,5.8,3.7,6.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.83,-9.0,-4.0
2916,0,0,0,1,0,0,1,-1,0.25,945,67.0,3.0,9.0,-10.02,1.44,-8.58,17.88,28.12,-3.29,15.8,-0.4,9.11,-1.41,11.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461,-1345,6.0,11.0,2.0,6.42,6.77,13.19,37.15,17.89,-1.21,15.13,1.21,8.36,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.1,23.5,21.0
1570,0,0,0,0,0,1,1,-1,0.9230769230769232,-165,3.0,12.0,1.0,18.6,5.54,24.14,51.93,18.37,7.85,6.63,5.24,4.56,7.08,5.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7692307692307693,145,16.0,10.0,3.0,9.47,10.28,19.75,43.15,14.53,7.14,6.84,4.5,3.83,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.11,-3.0,-3.5
1917,0,0,1,0,0,0,1,-1,0.8461538461538461,-435,5.0,11.0,2.0,14.01,6.05,20.05,49.02,17.77,8.15,7.15,5.41,4.57,7.14,5.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,345,67.0,4.0,8.0,0.72,1.68,2.4,30.38,26.94,7.79,8.54,3.64,4.15,6.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.89,-11.0,-13.0
5024,0,0,0,0,0,1,0,0,0.6153846153846154,-220,67.0,8.0,5.0,10.98,-1.44,9.54,56.65,12.26,10.84,5.66,6.01,3.4,8.47,4.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5714285714285714,190,67.0,8.0,6.0,1.15,-0.79,0.36,48.03,12.25,12.34,5.64,6.61,3.08,7.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.63,-6.0,-5.5
5155,0,0,1,0,0,0,1,-1,0.5384615384615384,-340,67.0,7.0,6.0,5.18,-2.66,2.52,80.23,-14.18,14.07,3.02,9.63,0.78,10.87,2.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4615384615384616,280,67.0,6.0,7.0,-3.47,-0.45,-3.92,69.76,-18.3,11.78,2.36,7.97,-0.08,9.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.45,-12.0,-8.5
6544,0,0,0,0,1,0,1,-1,0.7692307692307693,300,15.0,10.0,3.0,2.27,11.56,13.83,66.57,-22.67,10.81,2.94,6.65,0.81,8.76,1.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8461538461538461,-400,8.0,11.0,2.0,11.03,10.59,21.62,83.95,-23.09,12.29,2.74,7.66,1.29,10.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.72,9.0,10.0
668,0,0,0,0,1,0,1,-1,0.16666666666666666,-239,67.0,2.0,10.0,-14.7,-4.5,-19.2,9.78,32.9,4.7,7.21,1.72,5.02,3.28,5.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,211,67.0,2.0,10.0,-7.24,-11.83,-19.07,18.15,47.42,6.54,9.38,3.04,7.38,4.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.03,-6.5,-6.5
3196,0,0,0,0,1,0,1,-1,0.6153846153846154,-230,67.0,8.0,5.0,3.09,4.36,7.45,33.55,19.77,-1.6,15.05,0.35,8.41,-0.26,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,190,67.0,8.0,5.0,7.13,-1.81,5.32,38.47,27.07,-1.43,14.95,-0.52,9.14,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.36,-5.5,-6.0
4741,0,0,0,1,0,0,1,-1,0.6923076923076923,-8695,67.0,9.0,4.0,5.99,0.55,6.55,53.21,10.32,10.09,5.99,5.05,2.55,7.14,4.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3695,67.0,3.0,9.0,-9.1,-4.49,-13.59,33.2,22.03,7.15,6.41,4.41,3.32,5.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.92,-26.0,-30.0
3542,0,0,1,0,0,0,1,-1,0.25,120,67.0,3.0,9.0,-7.17,-3.74,-10.91,62.6,-9.14,10.71,3.45,5.92,2.71,8.43,3.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5833333333333334,-140,67.0,7.0,5.0,-1.16,-5.41,-6.56,74.58,-10.37,11.53,3.24,7.63,1.94,9.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.51,4.0,3.0
3756,0,0,0,1,0,0,1,-1,0.25,-635,67.0,3.0,9.0,-2.7,-9.91,-12.61,66.13,-3.71,11.2,3.76,5.9,2.45,8.78,2.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,485,67.0,2.0,10.0,-14.75,-5.07,-19.82,55.4,-1.15,9.29,4.72,6.42,2.72,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.49,-12.5,-15.0
2807,0,0,0,1,0,0,1,-1,0.08333333333333333,3000,67.0,1.0,11.0,-9.43,-9.87,-19.3,16.97,45.64,-2.89,17.03,-1.14,10.22,-1.56,12.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8461538461538461,-7000,67.0,11.0,2.0,10.17,-5.13,5.04,39.78,31.62,-1.64,16.96,0.58,8.2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.82,25.0,27.5
3681,0,0,0,1,0,0,1,-1,0.7692307692307693,-580,15.0,10.0,3.0,-1.31,12.94,11.63,75.55,-29.98,11.8,0.72,6.36,0.03,8.81,0.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,440,67.0,8.0,5.0,1.57,2.61,4.17,75.22,-16.85,11.05,2.22,8.23,1.64,9.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,-13.5,-14.0
6342,0,0,0,1,0,0,1,-1,0.5384615384615384,226,67.0,7.0,6.0,0.46,6.77,7.23,69.39,-20.37,9.74,3.67,6.81,1.63,8.41,2.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,-275,67.0,7.0,6.0,-0.49,8.56,8.07,70.53,-22.63,11.23,1.92,7.18,0.89,9.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,6.5,7.0
1510,0,0,0,0,1,0,1,-1,0.25,-140,67.0,3.0,9.0,-5.46,-5.43,-10.89,21.56,32.65,4.7,8.56,3.74,5.25,4.56,6.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666667,120,67.0,5.0,7.0,-3.07,-1.68,-4.75,24.63,29.14,6.33,7.66,2.97,5.67,5.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.16,-1.0,-2.5
1152,0,0,0,1,0,0,1,-1,0.7857142857142857,-620,67.0,11.0,3.0,10.12,-4.57,5.55,35.57,31.25,7.07,8.24,4.65,4.62,5.93,5.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4166666666666667,460,67.0,5.0,7.0,-9.5,3.48,-6.03,16.55,25.74,4.12,7.17,2.48,4.24,3.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.33,-17.0,-14.5
6052,0,0,1,0,0,0,1,-1,0.5384615384615384,289,67.0,7.0,6.0,0.76,-3.2,-2.44,65.92,-8.68,10.33,3.74,6.75,2.81,8.77,2.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6923076923076923,-360,19.0,9.0,4.0,2.48,9.37,11.85,73.62,-21.5,10.2,2.86,7.86,1.05,9.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.43,8.0,10.0
4359,0,0,1,0,0,0,1,-1,0.7692307692307693,-675,67.0,10.0,3.0,0.64,8.35,8.98,45.93,3.29,9.45,4.67,6.6,2.84,7.72,3.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,525,67.0,3.0,9.0,-0.43,-1.75,-2.18,42.26,12.31,9.42,5.78,5.73,3.88,7.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.74,-15.0,-15.0
3683,0,0,0,1,0,0,1,-1,0.8461538461538461,-255,5.0,11.0,2.0,9.76,6.31,16.07,86.82,-23.25,12.82,2.39,8.06,0.21,10.03,1.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6923076923076923,215,67.0,9.0,4.0,9.43,0.83,10.26,82.86,-17.11,11.86,2.0,8.22,1.86,9.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.97,-8.0,-7.5
4730,0,0,0,1,0,0,1,-1,0.5384615384615384,-2090,67.0,7.0,6.0,5.19,-4.0,1.19,49.45,17.32,10.15,5.07,5.64,4.38,7.77,4.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1340,67.0,0.0,12.0,-13.5,-5.35,-18.85,28.42,23.3,6.86,7.12,3.59,4.08,5.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.44,-23.0,-25.0
5282,0,0,1,0,0,0,1,-1,0.25,-350,67.0,3.0,9.0,-3.46,-0.97,-4.43,74.74,-17.62,13.19,1.58,8.27,0.99,10.15,1.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,290,67.0,4.0,8.0,-4.71,-5.31,-10.03,68.2,-9.83,12.3,2.96,7.93,1.31,9.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.38,-7.0,-8.5
3286,0,0,0,0,0,1,0,0,0.7142857142857143,-800,21.0,10.0,4.0,13.67,3.83,17.5,47.64,19.48,-0.3,15.34,0.8,8.0,0.58,10.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6153846153846154,545,67.0,8.0,5.0,7.13,-1.81,5.32,38.47,27.07,-1.43,14.95,-0.52,9.14,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.36,-11.5,-17.0
6200,0,0,1,0,0,0,1,-1,0.5384615384615384,525,67.0,7.0,6.0,5.76,-1.96,3.8,71.01,-9.44,11.92,3.71,6.39,2.44,9.12,2.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5384615384615384,-750,67.0,7.0,6.0,3.14,1.52,4.66,75.08,-11.9,11.83,2.85,7.51,1.42,9.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.69,16.5,15.0
1765,0,0,1,0,0,0,1,-1,0.3333333333333333,-10025,67.0,4.0,8.0,0.72,1.68,2.4,30.38,26.94,7.79,8.54,3.64,4.15,6.42,5.89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6153846153846154,5475,67.0,8.0,5.0,3.57,-3.61,-0.03,32.98,30.26,6.07,8.2,2.96,5.22,5.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.21,-28.0,-30.0
562,0,0,0,0,1,0,1,-1,0.3333333333333333,285,67.0,4.0,8.0,-3.93,-9.5,-13.42,21.81,38.1,5.89,7.32,2.6,6.12,4.34,6.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6153846153846154,-365,67.0,8.0,5.0,7.93,-6.14,1.79,32.94,30.88,6.59,7.55,3.62,4.76,5.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.1,10.5,10.5
239,0,0,1,0,0,0,1,-1,0.4166666666666667,-250,67.0,5.0,7.0,-6.5,-3.23,-9.73,18.66,30.41,6.11,6.66,2.48,5.05,4.48,5.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6153846153846154,210,67.0,8.0,5.0,-2.3,-3.49,-5.79,21.89,30.57,7.35,8.11,3.16,5.27,4.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.41,-5.5,-6.5
6694,0,0,0,0,1,0,1,-1,0.4615384615384616,-280,67.0,6.0,7.0,6.49,-5.85,0.64,72.29,-6.23,12.14,3.05,6.17,3.17,9.79,2.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4166666666666667,230,67.0,5.0,7.0,-0.34,0.18,-0.16,65.84,-14.05,10.37,3.55,5.76,1.71,8.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.09,-8.0,-7.0
